run_id,season,controller_version,callback_index,simulation_time,sim_month,sim_day,sim_hour,sim_minute,outdoor_drybulb_c,outdoor_rh_pct,core_zn_temp,core_zn_co2,core_zn_pmv,core_zn_occ,occupancy_source,perimeter_zn_1_temp,perimeter_zn_2_temp,perimeter_zn_3_temp,perimeter_zn_4_temp,electricity_meter_joules,electricity_meter_kwh,facility_demand_kw,gas_meter_joules,gas_meter_kwh_eq,total_site_energy_kwh_eq,hvac_mode
shoulder-baseline-1785066904,shoulder,policy_iter1_frozen,1,Day 15/05 00:10,5,15,0,10,6.75,78.2,21.58,425.4,-1.44,0.0,ENERGYPLUS,21.08,21.19,21.02,21.91,1485014.48,0.4125,1.65,12000.00,0.0033,0.4158,DEADBAND
shoulder-baseline-1785066904,shoulder,policy_iter1_frozen,2,Day 15/05 00:20,5,15,0,20,7.40,73.3,21.59,423.9,-1.45,0.0,ENERGYPLUS,21.09,21.21,21.03,21.92,1485014.48,0.4125,1.65,12000.00,0.0033,0.4158,DEADBAND
shoulder-baseline-1785066904,shoulder,policy_iter1_frozen,3,Day 15/05 00:30,5,15,0,30,8.05,68.5,21.61,422.4,-1.45,0.0,ENERGYPLUS,21.12,21.23,21.05,21.93,1485014.48,0.4125,1.65,12000.00,0.0033,0.4158,DEADBAND
shoulder-baseline-1785066904,shoulder,policy_iter1_frozen,4,Day 15/05 00:40,5,15,0,40,8.70,63.7,21.63,421.1,-1.45,0.0,ENERGYPLUS,21.15,21.25,21.08,21.95,1485014.48,0.4125,1.65,12000.00,0.0033,0.4158,DEADBAND
shoulder-baseline-1785066904,shoulder,policy_iter1_frozen,5,Day 15/05 00:50,5,15,0,50,9.35,58.8,21.66,419.8,-1.44,0.0,ENERGYPLUS,21.18,21.28,21.11,21.98,1485014.48,0.4125,1.65,12000.00,0.0033,0.4158,DEADBAND
shoulder-baseline-1785066904,shoulder,policy_iter1_frozen,6,Day 15/05 01:05,5,15,1,5,10.00,54.0,21.68,418.6,-1.44,0.0,ENERGYPLUS,21.21,21.30,21.14,22.00,1485014.48,0.4125,1.65,12000.00,0.0033,0.4158,DEADBAND
shoulder-baseline-1785066904,shoulder,policy_iter1_frozen,7,Day 15/05 01:10,5,15,1,10,10.00,54.5,21.69,417.5,-1.45,0.0,ENERGYPLUS,21.22,21.30,21.15,22.00,1485014.48,0.4125,1.65,12000.00,0.0033,0.4158,DEADBAND
shoulder-baseline-1785066904,shoulder,policy_iter1_frozen,8,Day 15/05 01:20,5,15,1,20,10.00,55.0,21.68,416.4,-1.45,0.0,ENERGYPLUS,21.21,21.29,21.14,21.99,1485014.48,0.4125,1.65,12000.00,0.0033,0.4158,DEADBAND
shoulder-baseline-1785066904,shoulder,policy_iter1_frozen,9,Day 15/05 01:30,5,15,1,30,10.00,55.5,21.67,415.4,-1.46,0.0,ENERGYPLUS,21.20,21.27,21.13,21.97,1485014.48,0.4125,1.65,12000.00,0.0033,0.4158,DEADBAND
shoulder-baseline-1785066904,shoulder,policy_iter1_frozen,10,Day 15/05 01:40,5,15,1,40,10.00,56.0,21.66,414.5,-1.46,0.0,ENERGYPLUS,21.18,21.26,21.12,21.95,1485014.48,0.4125,1.65,1571080.87,0.4364,0.8489,DEADBAND
shoulder-baseline-1785066904,shoulder,policy_iter1_frozen,11,Day 15/05 01:50,5,15,1,50,10.00,56.5,21.64,413.6,-1.47,0.0,ENERGYPLUS,21.16,21.24,21.11,21.93,1485014.48,0.4125,1.65,12000.00,0.0033,0.4158,DEADBAND
shoulder-baseline-1785066904,shoulder,policy_iter1_frozen,12,Day 15/05 02:00,5,15,2,0,10.00,57.0,21.63,412.8,-1.47,0.0,ENERGYPLUS,21.15,21.22,21.09,21.91,1485014.48,0.4125,1.65,12000.00,0.0033,0.4158,DEADBAND
shoulder-baseline-1785066904,shoulder,policy_iter1_frozen,13,Day 15/05 02:10,5,15,2,10,9.72,60.8,21.60,412.0,-1.48,0.0,ENERGYPLUS,21.11,21.18,21.06,21.86,1485014.48,0.4125,1.65,12000.00,0.0033,0.4158,DEADBAND
shoulder-baseline-1785066904,shoulder,policy_iter1_frozen,14,Day 15/05 02:20,5,15,2,20,9.43,64.7,21.56,411.3,-1.49,0.0,ENERGYPLUS,21.07,21.14,21.02,21.82,1485014.48,0.4125,1.65,12000.00,0.0033,0.4158,DEADBAND
shoulder-baseline-1785066904,shoulder,policy_iter1_frozen,15,Day 15/05 02:30,5,15,2,30,9.15,68.5,21.53,410.6,-1.50,0.0,ENERGYPLUS,21.02,21.09,20.98,21.77,1485014.48,0.4125,1.65,12000.00,0.0033,0.4158,DEADBAND
shoulder-baseline-1785066904,shoulder,policy_iter1_frozen,16,Day 15/05 02:40,5,15,2,40,8.87,72.3,21.49,409.9,-1.51,0.0,ENERGYPLUS,20.98,21.04,20.93,21.72,1485014.48,0.4125,1.65,12000.00,0.0033,0.4158,DEADBAND
shoulder-baseline-1785066904,shoulder,policy_iter1_frozen,17,Day 15/05 02:50,5,15,2,50,8.58,76.2,21.45,409.3,-1.52,0.0,ENERGYPLUS,20.93,20.99,20.88,21.66,1485014.48,0.4125,1.65,12000.00,0.0033,0.4158,DEADBAND
shoulder-baseline-1785066904,shoulder,policy_iter1_frozen,18,Day 15/05 03:00,5,15,3,0,8.30,80.0,21.41,408.8,-1.53,0.0,ENERGYPLUS,20.88,20.94,20.84,21.61,1485014.48,0.4125,1.65,12000.00,0.0033,0.4158,DEADBAND
shoulder-baseline-1785066904,shoulder,policy_iter1_frozen,19,Day 15/05 03:10,5,15,3,10,8.30,81.5,21.38,408.2,-1.53,0.0,ENERGYPLUS,20.84,20.91,20.80,21.57,1485014.48,0.4125,1.65,1571060.95,0.4364,0.8489,DEADBAND
shoulder-baseline-1785066904,shoulder,policy_iter1_frozen,20,Day 15/05 03:20,5,15,3,20,8.30,83.0,21.35,407.7,-1.54,0.0,ENERGYPLUS,20.81,20.87,20.77,21.53,1485014.48,0.4125,1.65,12000.00,0.0033,0.4158,DEADBAND
shoulder-baseline-1785066904,shoulder,policy_iter1_frozen,21,Day 15/05 03:30,5,15,3,30,8.30,84.5,21.33,407.3,-1.54,0.0,ENERGYPLUS,20.78,20.84,20.75,21.50,1485014.48,0.4125,1.65,12000.00,0.0033,0.4158,DEADBAND
shoulder-baseline-1785066904,shoulder,policy_iter1_frozen,22,Day 15/05 03:40,5,15,3,40,8.30,86.0,21.31,406.8,-1.55,0.0,ENERGYPLUS,20.75,20.81,20.72,21.46,1485014.48,0.4125,1.65,12000.00,0.0033,0.4158,DEADBAND
shoulder-baseline-1785066904,shoulder,policy_iter1_frozen,23,Day 15/05 03:50,5,15,3,50,8.30,87.5,21.28,406.4,-1.56,0.0,ENERGYPLUS,20.73,20.78,20.69,21.43,1485014.48,0.4125,1.65,12000.00,0.0033,0.4158,DEADBAND
shoulder-baseline-1785066904,shoulder,policy_iter1_frozen,24,Day 15/05 04:00,5,15,4,0,8.30,89.0,21.26,406.0,-1.56,0.0,ENERGYPLUS,20.70,20.76,20.67,21.40,1485014.48,0.4125,1.65,12000.00,0.0033,0.4158,DEADBAND
shoulder-baseline-1785066904,shoulder,policy_iter1_frozen,25,Day 15/05 04:10,5,15,4,10,8.22,90.2,21.24,405.7,-1.56,0.0,ENERGYPLUS,20.68,20.73,20.65,21.37,1650016.09,0.4583,1.83,12000.00,0.0033,0.4617,DEADBAND
shoulder-baseline-1785066904,shoulder,policy_iter1_frozen,26,Day 15/05 04:20,5,15,4,20,8.13,91.3,21.22,405.3,-1.57,0.0,ENERGYPLUS,20.66,20.71,20.63,21.34,1650016.09,0.4583,1.83,12000.00,0.0033,0.4617,DEADBAND
shoulder-baseline-1785066904,shoulder,policy_iter1_frozen,27,Day 15/05 04:30,5,15,4,30,8.05,92.5,21.20,405.0,-1.57,0.0,ENERGYPLUS,20.63,20.68,20.60,21.31,1650016.09,0.4583,1.83,12000.00,0.0033,0.4617,DEADBAND
shoulder-baseline-1785066904,shoulder,policy_iter1_frozen,28,Day 15/05 04:40,5,15,4,40,7.97,93.7,21.18,404.7,-1.58,0.0,ENERGYPLUS,20.61,20.66,20.58,21.28,1650016.09,0.4583,1.83,1571078.04,0.4364,0.8947,HEATING
shoulder-baseline-1785066904,shoulder,policy_iter1_frozen,29,Day 15/05 04:50,5,15,4,50,7.88,94.8,21.15,404.4,-1.58,0.0,ENERGYPLUS,20.59,20.64,20.56,21.25,1650016.09,0.4583,1.83,12000.00,0.0033,0.4617,HEATING
shoulder-baseline-1785066904,shoulder,policy_iter1_frozen,30,Day 15/05 05:00,5,15,5,0,7.80,96.0,21.13,404.1,-1.59,0.0,ENERGYPLUS,20.57,20.62,20.54,21.22,1650016.09,0.4583,1.83,12000.00,0.0033,0.4617,HEATING
shoulder-baseline-1785066904,shoulder,policy_iter1_frozen,31,Day 15/05 05:13,5,15,5,13,7.88,95.5,21.66,408.4,-1.49,0.8,ENERGYPLUS,21.09,21.19,21.09,21.80,1650016.09,0.4583,1.83,159370.64,0.0443,0.5026,DEADBAND
shoulder-baseline-1785066904,shoulder,policy_iter1_frozen,32,Day 15/05 05:25,5,15,5,25,7.97,95.0,22.17,412.1,-1.39,0.8,ENERGYPLUS,21.47,21.71,21.46,22.29,1650016.09,0.4583,1.83,159793.59,0.0444,0.5027,DEADBAND
shoulder-baseline-1785066904,shoulder,policy_iter1_frozen,33,Day 15/05 05:30,5,15,5,30,8.05,94.5,22.41,415.6,-1.33,0.8,ENERGYPLUS,21.67,21.98,21.66,22.54,1650016.09,0.4583,1.83,12000.00,0.0033,0.4617,DEADBAND
shoulder-baseline-1785066904,shoulder,policy_iter1_frozen,34,Day 15/05 05:40,5,15,5,40,8.13,94.0,22.48,419.1,-1.31,0.8,ENERGYPLUS,21.71,22.04,21.71,22.57,1650016.09,0.4583,1.83,12000.00,0.0033,0.4617,DEADBAND
shoulder-baseline-1785066904,shoulder,policy_iter1_frozen,35,Day 15/05 05:50,5,15,5,50,8.22,93.5,22.59,422.5,-1.29,0.8,ENERGYPLUS,21.81,22.25,21.82,22.71,1650016.09,0.4583,1.83,12000.00,0.0033,0.4617,DEADBAND
shoulder-baseline-1785066904,shoulder,policy_iter1_frozen,36,Day 15/05 06:00,5,15,6,0,8.30,93.0,22.62,425.8,-1.27,0.8,ENERGYPLUS,21.88,22.33,21.86,22.74,1650016.09,0.4583,1.83,12000.00,0.0033,0.4617,DEADBAND
shoulder-baseline-1785066904,shoulder,policy_iter1_frozen,37,Day 15/05 06:15,5,15,6,15,8.40,93.0,22.08,431.3,-1.36,1.6,ENERGYPLUS,21.38,22.03,21.38,22.32,2310022.52,0.6417,2.57,1844880.85,0.5125,1.1541,DEADBAND
shoulder-baseline-1785066904,shoulder,policy_iter1_frozen,38,Day 15/05 06:25,5,15,6,25,8.50,93.0,21.71,436.0,-1.43,1.6,ENERGYPLUS,21.06,21.90,21.07,22.07,2310022.52,0.6417,2.57,189177.03,0.0525,0.6942,DEADBAND
shoulder-baseline-1785066904,shoulder,policy_iter1_frozen,39,Day 15/05 06:35,5,15,6,35,8.60,93.0,21.51,440.2,-1.47,1.6,ENERGYPLUS,21.01,21.88,21.01,21.93,2310022.52,0.6417,2.57,263465.49,0.0732,0.7149,DEADBAND
shoulder-baseline-1785066904,shoulder,policy_iter1_frozen,40,Day 15/05 06:43,5,15,6,43,8.70,93.0,21.41,444.2,-1.49,1.6,ENERGYPLUS,21.00,21.92,21.00,21.85,2310022.52,0.6417,2.57,217753.94,0.0605,0.7022,DEADBAND
shoulder-baseline-1785066904,shoulder,policy_iter1_frozen,41,Day 15/05 06:53,5,15,6,53,8.80,93.0,21.36,447.8,-1.50,1.6,ENERGYPLUS,21.00,21.99,21.00,21.81,2310022.52,0.6417,2.57,191398.99,0.0532,0.6948,DEADBAND
shoulder-baseline-1785066904,shoulder,policy_iter1_frozen,42,Day 15/05 07:03,5,15,7,3,8.90,93.0,21.34,451.0,-1.50,1.6,ENERGYPLUS,21.00,22.08,21.00,21.80,2310022.52,0.6417,2.57,161628.40,0.0449,0.6866,DEADBAND
shoulder-baseline-1785066904,shoulder,policy_iter1_frozen,43,Day 15/05 07:13,5,15,7,13,9.27,90.3,21.81,485.6,-1.38,7.7,ENERGYPLUS,21.43,22.58,21.42,22.23,5940057.91,1.6500,6.60,12000.00,0.0033,1.6533,DEADBAND
shoulder-baseline-1785066904,shoulder,policy_iter1_frozen,44,Day 15/05 07:23,5,15,7,23,9.63,87.7,22.25,515.1,-1.27,7.7,ENERGYPLUS,21.84,23.06,21.81,22.64,5940057.91,1.6500,6.60,1649089.59,0.4581,2.1081,DEADBAND
shoulder-baseline-1785066904,shoulder,policy_iter1_frozen,45,Day 15/05 07:33,5,15,7,33,10.00,85.0,22.55,542.4,-1.20,7.7,ENERGYPLUS,22.10,23.39,22.06,22.93,5940057.91,1.6500,6.60,28682.75,0.0080,1.6580,DEADBAND
shoulder-baseline-1785066904,shoulder,policy_iter1_frozen,46,Day 15/05 07:43,5,15,7,43,10.37,82.3,22.76,566.8,-1.14,7.7,ENERGYPLUS,22.31,23.68,22.26,23.12,5940057.91,1.6500,6.60,12000.00,0.0033,1.6533,DEADBAND
shoulder-baseline-1785066904,shoulder,policy_iter1_frozen,47,Day 15/05 07:52,5,15,7,52,10.73,79.7,22.93,589.0,-1.09,7.7,ENERGYPLUS,22.48,23.96,22.42,23.28,5940057.91,1.6500,6.60,12000.00,0.0033,1.6533,DEADBAND
shoulder-baseline-1785066904,shoulder,policy_iter1_frozen,48,Day 15/05 08:02,5,15,8,2,11.10,77.0,23.06,608.7,-1.05,7.7,ENERGYPLUS,22.62,24.00,22.56,23.41,5940057.91,1.6500,6.60,12000.00,0.0033,1.6533,DEADBAND
shoulder-baseline-1785066904,shoulder,policy_iter1_frozen,49,Day 15/05 08:12,5,15,8,12,11.38,74.8,23.18,626.4,-1.02,7.7,ENERGYPLUS,22.74,24.00,22.68,23.53,5940057.91,1.6500,6.60,12000.00,0.0033,1.6533,DEADBAND
shoulder-baseline-1785066904,shoulder,policy_iter1_frozen,50,Day 15/05 08:22,5,15,8,22,11.67,72.7,23.28,642.2,-0.98,7.7,ENERGYPLUS,22.85,24.00,22.78,23.62,5940057.91,1.6500,6.60,1571353.93,0.4365,2.0865,DEADBAND
shoulder-baseline-1785066904,shoulder,policy_iter1_frozen,51,Day 15/05 08:32,5,15,8,32,11.95,70.5,23.38,656.3,-0.95,7.7,ENERGYPLUS,22.96,24.00,22.89,23.72,5940057.91,1.6500,6.60,12000.00,0.0033,1.6533,DEADBAND
shoulder-baseline-1785066904,shoulder,policy_iter1_frozen,52,Day 15/05 08:42,5,15,8,42,12.23,68.3,23.47,668.8,-0.93,7.7,ENERGYPLUS,23.06,24.00,22.98,23.81,5940057.91,1.6500,6.60,12000.00,0.0033,1.6533,DEADBAND
shoulder-baseline-1785066904,shoulder,policy_iter1_frozen,53,Day 15/05 08:52,5,15,8,52,12.52,66.2,23.55,680.1,-0.90,7.7,ENERGYPLUS,23.17,24.00,23.07,23.89,5940057.91,1.6500,6.60,12000.00,0.0033,1.6533,DEADBAND
shoulder-baseline-1785066904,shoulder,policy_iter1_frozen,54,Day 15/05 09:02,5,15,9,2,12.80,64.0,23.63,690.1,-0.87,7.7,ENERGYPLUS,23.28,24.00,23.16,23.98,5940057.91,1.6500,6.60,12000.00,0.0033,1.6533,DEADBAND
shoulder-baseline-1785066904,shoulder,policy_iter1_frozen,55,Day 15/05 09:12,5,15,9,12,12.98,63.3,23.71,698.8,-0.85,7.7,ENERGYPLUS,23.39,24.00,23.24,24.00,5940057.91,1.6500,6.60,12000.00,0.0033,1.6533,DEADBAND
shoulder-baseline-1785066904,shoulder,policy_iter1_frozen,56,Day 15/05 09:23,5,15,9,23,13.17,62.7,23.78,706.7,-0.83,7.7,ENERGYPLUS,23.50,24.00,23.32,24.00,5940057.91,1.6500,6.60,1571358.48,0.4365,2.0865,DEADBAND
shoulder-baseline-1785066904,shoulder,policy_iter1_frozen,57,Day 15/05 09:32,5,15,9,32,13.35,62.0,23.84,713.7,-0.81,7.7,ENERGYPLUS,23.61,24.00,23.39,24.00,5940057.91,1.6500,6.60,12000.00,0.0033,1.6533,COOLING
shoulder-baseline-1785066904,shoulder,policy_iter1_frozen,58,Day 15/05 09:42,5,15,9,42,13.53,61.3,23.90,720.0,-0.79,7.7,ENERGYPLUS,23.72,24.00,23.45,24.00,5940057.91,1.6500,6.60,12000.00,0.0033,1.6533,COOLING
shoulder-baseline-1785066904,shoulder,policy_iter1_frozen,59,Day 15/05 09:53,5,15,9,53,13.72,60.7,23.96,725.6,-0.77,7.7,ENERGYPLUS,23.83,24.00,23.52,24.00,5940057.91,1.6500,6.60,12000.00,0.0033,1.6533,COOLING
shoulder-baseline-1785066904,shoulder,policy_iter1_frozen,60,Day 15/05 10:02,5,15,10,2,13.90,60.0,24.00,730.7,-0.76,7.7,ENERGYPLUS,23.93,24.00,23.58,24.00,5940057.91,1.6500,6.60,12000.00,0.0033,1.6533,COOLING
shoulder-baseline-1785066904,shoulder,policy_iter1_frozen,61,Day 15/05 10:12,5,15,10,12,14.18,59.7,24.00,735.2,-0.76,7.7,ENERGYPLUS,24.00,24.00,23.65,24.00,5940057.91,1.6500,6.60,1571427.61,0.4365,2.0865,COOLING
shoulder-baseline-1785066904,shoulder,policy_iter1_frozen,62,Day 15/05 10:23,5,15,10,23,14.47,59.3,24.00,739.1,-0.75,7.7,ENERGYPLUS,24.00,24.00,23.72,24.00,5940057.91,1.6500,6.60,12000.00,0.0033,1.6533,COOLING
shoulder-baseline-1785066904,shoulder,policy_iter1_frozen,63,Day 15/05 10:33,5,15,10,33,14.75,59.0,24.00,742.6,-0.74,7.7,ENERGYPLUS,24.00,24.00,23.78,24.00,5940057.91,1.6500,6.60,12000.00,0.0033,1.6533,COOLING
shoulder-baseline-1785066904,shoulder,policy_iter1_frozen,64,Day 15/05 10:45,5,15,10,45,15.03,58.7,24.00,745.6,-0.74,7.7,ENERGYPLUS,24.00,24.00,23.85,24.00,5940057.91,1.6500,6.60,12000.00,0.0033,1.6533,COOLING
shoulder-baseline-1785066904,shoulder,policy_iter1_frozen,65,Day 15/05 10:55,5,15,10,55,15.32,58.3,24.00,748.4,-0.73,7.7,ENERGYPLUS,24.00,24.00,23.91,24.00,5940057.91,1.6500,6.60,12000.00,0.0033,1.6533,COOLING
shoulder-baseline-1785066904,shoulder,policy_iter1_frozen,66,Day 15/05 11:05,5,15,11,5,15.60,58.0,24.00,750.9,-0.73,7.7,ENERGYPLUS,24.00,24.00,23.97,24.00,5940057.91,1.6500,6.60,12000.00,0.0033,1.6533,COOLING
shoulder-baseline-1785066904,shoulder,policy_iter1_frozen,67,Day 15/05 11:15,5,15,11,15,15.68,57.3,24.00,734.8,-0.73,4.0,ENERGYPLUS,24.00,24.00,23.89,24.00,5610054.70,1.5583,6.23,1571471.74,0.4365,1.9949,COOLING
shoulder-baseline-1785066904,shoulder,policy_iter1_frozen,68,Day 15/05 11:25,5,15,11,25,15.77,56.7,24.00,721.3,-0.73,4.0,ENERGYPLUS,24.00,24.00,23.87,24.00,5610054.70,1.5583,6.23,12000.00,0.0033,1.5617,COOLING
shoulder-baseline-1785066904,shoulder,policy_iter1_frozen,69,Day 15/05 11:35,5,15,11,35,15.85,56.0,24.00,709.2,-0.73,4.0,ENERGYPLUS,24.00,24.00,23.87,24.00,5610054.70,1.5583,6.23,12000.00,0.0033,1.5617,COOLING
shoulder-baseline-1785066904,shoulder,policy_iter1_frozen,70,Day 15/05 11:45,5,15,11,45,15.93,55.3,24.00,698.2,-0.73,4.0,ENERGYPLUS,24.00,24.00,23.90,24.00,5610054.70,1.5583,6.23,12000.00,0.0033,1.5617,COOLING
shoulder-baseline-1785066904,shoulder,policy_iter1_frozen,71,Day 15/05 11:55,5,15,11,55,16.02,54.7,24.00,688.3,-0.72,4.0,ENERGYPLUS,24.00,24.00,23.92,24.00,5610054.70,1.5583,6.23,1571423.42,0.4365,1.9949,COOLING
shoulder-baseline-1785066904,shoulder,policy_iter1_frozen,72,Day 15/05 12:03,5,15,12,3,16.10,54.0,24.00,678.8,-0.72,4.0,ENERGYPLUS,24.00,24.00,23.95,24.00,5610054.70,1.5583,6.23,12000.00,0.0033,1.5617,COOLING
shoulder-baseline-1785066904,shoulder,policy_iter1_frozen,73,Day 15/05 12:13,5,15,12,13,16.10,53.7,24.00,689.5,-0.72,7.7,ENERGYPLUS,24.00,24.00,24.00,24.00,5940057.91,1.6500,6.60,12000.00,0.0033,1.6533,COOLING
shoulder-baseline-1785066904,shoulder,policy_iter1_frozen,74,Day 15/05 12:25,5,15,12,25,16.10,53.3,24.00,697.5,-0.71,7.7,ENERGYPLUS,24.00,24.00,24.00,24.00,5940057.91,1.6500,6.60,12000.00,0.0033,1.6533,COOLING
shoulder-baseline-1785066904,shoulder,policy_iter1_frozen,75,Day 15/05 12:35,5,15,12,35,16.10,53.0,24.00,705.0,-0.71,7.7,ENERGYPLUS,24.00,24.00,24.00,24.00,5940057.91,1.6500,6.60,12000.00,0.0033,1.6533,COOLING
shoulder-baseline-1785066904,shoulder,policy_iter1_frozen,76,Day 15/05 12:45,5,15,12,45,16.10,52.7,24.00,711.7,-0.71,7.7,ENERGYPLUS,24.00,24.00,24.00,24.00,5940057.91,1.6500,6.60,1571426.61,0.4365,2.0865,COOLING
shoulder-baseline-1785066904,shoulder,policy_iter1_frozen,77,Day 15/05 12:50,5,15,12,50,16.10,52.3,24.00,717.5,-0.71,7.7,ENERGYPLUS,24.00,24.00,24.00,24.00,5940057.91,1.6500,6.60,12000.00,0.0033,1.6533,COOLING
shoulder-baseline-1785066904,shoulder,policy_iter1_frozen,78,Day 15/05 13:00,5,15,13,0,16.10,52.0,24.00,722.7,-0.70,7.7,ENERGYPLUS,24.00,24.00,24.00,24.00,5940057.91,1.6500,6.60,12000.00,0.0033,1.6533,COOLING
shoulder-baseline-1785066904,shoulder,policy_iter1_frozen,79,Day 15/05 13:10,5,15,13,10,16.02,52.3,24.00,727.4,-0.70,7.7,ENERGYPLUS,24.00,24.00,24.00,24.00,5940057.91,1.6500,6.60,12000.00,0.0033,1.6533,COOLING
shoulder-baseline-1785066904,shoulder,policy_iter1_frozen,80,Day 15/05 13:20,5,15,13,20,15.93,52.7,24.00,731.7,-0.70,7.7,ENERGYPLUS,24.00,24.00,24.00,24.00,5940057.91,1.6500,6.60,12000.00,0.0033,1.6533,COOLING
shoulder-baseline-1785066904,shoulder,policy_iter1_frozen,81,Day 15/05 13:30,5,15,13,30,15.85,53.0,24.00,735.6,-0.70,7.7,ENERGYPLUS,24.00,24.00,24.00,24.00,5940057.91,1.6500,6.60,12000.00,0.0033,1.6533,COOLING
shoulder-baseline-1785066904,shoulder,policy_iter1_frozen,82,Day 15/05 13:45,5,15,13,45,15.77,53.3,24.00,739.6,-0.70,7.7,ENERGYPLUS,24.00,24.00,24.00,24.00,5940057.91,1.6500,6.60,1571285.60,0.4365,2.0865,COOLING
shoulder-baseline-1785066904,shoulder,policy_iter1_frozen,83,Day 15/05 13:55,5,15,13,55,15.68,53.7,24.00,742.9,-0.70,7.7,ENERGYPLUS,24.00,24.00,24.00,24.00,5940057.91,1.6500,6.60,12000.00,0.0033,1.6533,COOLING
shoulder-baseline-1785066904,shoulder,policy_iter1_frozen,84,Day 15/05 14:05,5,15,14,5,15.60,54.0,24.00,746.0,-0.69,7.7,ENERGYPLUS,24.00,24.00,24.00,24.00,5940057.91,1.6500,6.60,12000.00,0.0033,1.6533,COOLING
